20-08-2020 07:55:23: Validation loss reduced from inf to  0.2034197673201561, saving model...
20-08-2020 08:18:41: Epoch : 119	Loss : 0.1251	MAE : 5.8144	Val Loss : 0.1216	Val MAE : 5.8781	Time : 11.73 s
20-08-2020 08:18:53: Epoch : 120	Loss : 0.1257	MAE : 5.8503	Val Loss : 0.1411	Val MAE : 6.6963	Time : 11.74 s
20-08-2020 08:19:05: Epoch : 121	Loss : 0.1251	MAE : 5.8093	Val Loss : 0.1203	Val MAE : 5.7420	Time : 11.89 s
20-08-2020 08:19:17: Epoch : 122	Loss : 0.1246	MAE : 5.7888	Val Loss : 0.1218	Val MAE : 5.8339	Time : 11.74 s
20-08-2020 08:19:28: Epoch : 123	Loss : 0.1256	MAE : 5.8332	Val Loss : 0.1225	Val MAE : 5.8785	Time : 11.69 s
20-08-2020 08:19:40: Epoch : 124	Loss : 0.1252	MAE : 5.8280	Val Loss : 0.1242	Val MAE : 5.9677	Time : 11.77 s
20-08-2020 08:19:52: Epoch : 125	Loss : 0.1259	MAE : 5.8605	Val Loss : 0.1382	Val MAE : 6.4718	Time : 11.66 s
20-08-2020 08:20:03: Epoch : 126	Loss : 0.1258	MAE : 5.8406	Val Loss : 0.1260	Val MAE : 6.0542	Time : 11.70 s
20-08-2020 08:20:15: Epoch : 127	Loss : 0.1253	MAE : 5.8314	Val Loss : 0.1288	Val MAE : 6.2488	Time : 11.67 s
20-08-2020 08:20:27: Epoch : 128	Loss : 0.1246	MAE : 5.8079	Val Loss : 0.1304	Val MAE : 6.3679	Time : 11.68 s
20-08-2020 08:20:38: Epoch : 129	Loss : 0.1260	MAE : 5.8488	Val Loss : 0.1297	Val MAE : 6.3142	Time : 11.67 s
20-08-2020 08:20:50: Epoch : 130	Loss : 0.1254	MAE : 5.8371	Val Loss : 0.1302	Val MAE : 6.3207	Time : 11.73 s
20-08-2020 08:21:02: Epoch : 131	Loss : 0.1244	MAE : 5.7815	Val Loss : 0.1290	Val MAE : 6.2375	Time : 11.75 s
20-08-2020 08:21:14: Epoch : 132	Loss : 0.1246	MAE : 5.8021	Val Loss : 0.1212	Val MAE : 5.9179	Time : 11.65 s
20-08-2020 08:21:25: Epoch : 133	Loss : 0.1254	MAE : 5.8323	Val Loss : 0.1194	Val MAE : 5.7528	Time : 11.34 s
20-08-2020 08:21:37: Epoch : 134	Loss : 0.1256	MAE : 5.8354	Val Loss : 0.1285	Val MAE : 6.0682	Time : 11.63 s
20-08-2020 08:21:48: Epoch : 135	Loss : 0.1255	MAE : 5.8319	Val Loss : 0.1350	Val MAE : 6.6641	Time : 11.75 s
20-08-2020 08:22:00: Epoch : 136	Loss : 0.1251	MAE : 5.7918	Val Loss : 0.1200	Val MAE : 5.7412	Time : 11.69 s
20-08-2020 08:22:11: Validation loss reduced from 0.11569145694375038 to  0.11545940861105919, saving model...
20-08-2020 08:22:11: Epoch : 137	Loss : 0.1246	MAE : 5.7828	Val Loss : 0.1155	Val MAE : 5.4989	Time : 11.30 s
20-08-2020 08:22:23: Epoch : 138	Loss : 0.1242	MAE : 5.7608	Val Loss : 0.1225	Val MAE : 5.7747	Time : 11.42 s
20-08-2020 08:22:34: Validation loss reduced from 0.11545940861105919 to  0.11423836648464203, saving model...
20-08-2020 08:22:34: Epoch : 139	Loss : 0.1272	MAE : 5.8927	Val Loss : 0.1142	Val MAE : 5.4468	Time : 11.54 s
20-08-2020 08:22:46: Epoch : 140	Loss : 0.1240	MAE : 5.7759	Val Loss : 0.1292	Val MAE : 6.1628	Time : 11.40 s
20-08-2020 08:22:57: Epoch : 141	Loss : 0.1263	MAE : 5.8449	Val Loss : 0.1202	Val MAE : 5.6918	Time : 11.43 s
20-08-2020 08:23:09: Epoch : 142	Loss : 0.1256	MAE : 5.8231	Val Loss : 0.1178	Val MAE : 5.5794	Time : 11.72 s
20-08-2020 08:23:21: Epoch : 143	Loss : 0.1248	MAE : 5.8012	Val Loss : 0.1173	Val MAE : 5.5488	Time : 11.76 s
20-08-2020 08:23:32: Epoch : 144	Loss : 0.1244	MAE : 5.7741	Val Loss : 0.1223	Val MAE : 5.8747	Time : 11.75 s
20-08-2020 08:23:44: Epoch : 145	Loss : 0.1256	MAE : 5.8390	Val Loss : 0.1214	Val MAE : 5.7632	Time : 11.70 s
20-08-2020 08:23:56: Epoch : 146	Loss : 0.1238	MAE : 5.7572	Val Loss : 0.1242	Val MAE : 6.0533	Time : 11.64 s
20-08-2020 08:24:07: Validation loss reduced from 0.11423836648464203 to  0.11101629585027695, saving model...
20-08-2020 08:24:07: Epoch : 147	Loss : 0.1244	MAE : 5.7925	Val Loss : 0.1110	Val MAE : 5.2613	Time : 11.73 s
20-08-2020 08:24:19: Epoch : 148	Loss : 0.1250	MAE : 5.8202	Val Loss : 0.1158	Val MAE : 5.5713	Time : 11.74 s
20-08-2020 08:24:31: Epoch : 149	Loss : 0.1231	MAE : 5.7234	Val Loss : 0.1178	Val MAE : 5.6909	Time : 11.75 s
20-08-2020 08:24:43: Epoch : 150	Loss : 0.1241	MAE : 5.7710	Val Loss : 0.1327	Val MAE : 6.3806	Time : 11.79 s
